link;named_entity1;named_entity2;named_entity3;named_entity4;named_entity5;named_entity6;named_entity7;named_entity8;named_entity9;named_entity10;named_entity11;named_entity12;named_entity13;named_entity14;named_entity15;named_entity16;named_entity17;named_entity18;named_entity19;named_entity20;named_entity21
https://www.britishmuseum.org/collection/object/P_1948-0410-4-70;Hercules;Atlas;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-48;Minerva;Muse;owl;bird;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_A-8-93;Venus;Cupid;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-268;Hercules;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-1-229;Mars;Venus;Cupid;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-67;Avarice;Hercules;Muse;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-40;Hercules;Virtue;Vice;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-3-104;Ulysses;Eumaios;Telemachos;herdsman;Athena;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2006-U-389;Venus;Cupid;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1972-U-5-1;Bacchus;Abundatia;Venus;Cupid;Ovid;couple;peacock;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-15-18;Juno;Fury;peacock;putto;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-249;Saturn;child;figure;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-197;woman of Cologne;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-144;Bacchus;Poet Icarius;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-108;Iris;Morpheus;figure;figure;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-4-117;Achilles;Paris;Apolla;Ulysses;priest;male;Aphrodite;Apollo G;fox;eagle;putto;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-69;Hercules;Antaeus;Gaea;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-6-120;boar;dog;huntsman;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1952-0705-1-60;Sagittarius;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-78;putto;animal;salamander;Mercury;Psyche;lion;seahorse;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_A-8-11;Ganymede;Jupiter;eagle;dog;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-2-35;Bacchus;Ceres;Pomona;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-85;Hercules;Jupiter;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-54;Ceres;Triptolemus;creature;King Lyncus;victim;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-80;gods;Cupid;Venus;Jupiter;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-99;Hercules;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-102;Jude (OT);lion;Jupiter;eagle;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-3-80;Ulysses;companion;Helios;cow;Poseidon;Lampetia;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-63;Hercules;Cerberus;figure;figure;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-83;Hercules;Achelous;bull;man;serpent;figure;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-15-10;Juno;putto;turtle;ram;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-3-37;Juno;peacock;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-82;Pluto;Proserpina;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-27;woman;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-6-162;woman;fowl;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0412-3-27;Diana;Nymph;Callisto;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-4-114;Achilles;Hector;Athena;soldier;Ares;Herakles;cock;putto;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-202;lady of Cologne;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-2-41;Venus;Cupid;satyr;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0412-3-30;Juno;Oceanus;Thetis;Arcas;Callisto;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-5-31;man;woman;Cupid;couple;lover;putto;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-7-47;Cupid;dragon;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_A-8-87;Diana;dog;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-88;Venus;Jupiter;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-83;Jupiter;Nymph;Antiope;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-4-165;Neptune;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-6-62;man;dog;Venus;Ceres;putto;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-151;people;milkmaid;cow;man;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-6-111;Pygmalion;female;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-3-28;Artemis;Athena;Aphrodite;woman;figure;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-140;Romulus;Mars;Jupiter;eagle;soldier;god;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-119;Tiber;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_A-8-132;Jupiter;Rhea;midwife;Jupiter;woman;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-2-204;Venus;Adonis;Cupid;hare;dog;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-3-98;Ulysses;Penelope;servant;Athena;musician;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-97;Venus;Adonis;dog;creature;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-8-116;Venus;Adonis;Cupid;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-5-98;Apollo G;man;Marsyas;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-70;Tiber;Fame;putto;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-9-24;Sabine women;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-10;Abel;sheep;Lord;Cain;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-102;Cosimo I;Pope Pius V;entourage;dwarf;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-1;she-wolf;Romulus;Remus;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-174;sibyl;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-133;students;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-28;Pope;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-25;Salmon;family;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-17;man;companion;donkey;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-12;St Michael;Gabriel;Raphael;Virigin;Christ;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-76;putto;Psyche;putto;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-91;Christ;figure;people;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-5-122;Christ;Virgin;St John the Baptist;St Paul;St Catherine of Alexandria;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-77;people;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-4-58;St Jerome;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-17-9;Christ;man;soldier;Virgin;St Veronica;horse;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-11;Cain;Abel;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-88;Persian Sibyl;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-104;Constantina;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-22;Gregorio XIV;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-115;figure;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-160;figure;mythological character;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-76;Tarquinius Priscus;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-17-10;Christ;thief;Virgin;St John the Evangelist;man;soldier;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-113;archer;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-67;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-132;child;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-1-104;Holy Family;Christ;mother;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-8-34;Madonna;Christ;angel;St Jerome;lion;St Mary Magdalene;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-18;sightseers;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-113;crowd;spectators;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-145;Dido;crowd;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-9-68;Christ;Virgin;putto;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-33;Emperor Commodus;Hercules;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-5-140;St John the Baptist;lamb;putto;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-129;river god;Marforio;figure;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-89;people;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-321;Christ;angel;St Peter;St James the Great;St John the Evangelist;Judas Iscariot;soldier;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-6;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-118;Marcus Aurelius;horse;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-17-8;Christ;executioner;figure;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-143;Dido;attendant;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-152;man;horse;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-1-134;Adam;Eve;king;priest;soldier;Moses;snake;Virgin;angel;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-49;St Mary Magdalene;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-9-34;Romulus;man;youth;labourers;putto;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-45;St Francis;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-173;street seller;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-5-98;Holy Family;St Elizabeth;St John the Baptist;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-16;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-27;Rebecca;Eliezer;camel;woman;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-39;people;animal;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-48;Marcus Aurelius;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-24;figure;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-66;Harmonillus;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-11;man;donkey;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-90;Cimmerian Sibyl;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-42;figure;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-62;Alessandro Farnese;Fame;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-7;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-175;Roman jurisconsults;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-2-212;angel;Hagar;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-161;people;horse;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-17-6;Christ;angel;disciple;St James the Great;St John the Evangelist;St Peter;soldier;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-31-144;Cipus;crowd;figure;guard;soldier;horse;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-195;Magi;Christ;Virgin;soldier;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-8-1-12;Emperor Charles V;adversaries;imperial troops;Indians;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-1-127;Adam;Eve;Abel;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-147;Io;cow;Jupiter;Juno;putto;eagle;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-85;Cumaen Sibyl;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-8-102;St Eustace;horse;stag;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-5-87;Maarten de Vos;woman;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-9-38;Vestal Virgins;oracle;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-1-196;St Margaret;dragon;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-15;man;flock;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-82;Galatea;dolphin;nereid;triton;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-128;Menelaus;Patroclus;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-7-175;poulterer;chicken;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-5-172;Johann Jakob Scheuchzer;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1937-0802-1-59;man;dog;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-11-37;St Catherine;Christ;Virgin;angel;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-325;Marcus Gheeraerts;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-6-3;Saul (St Paul);boy;horse;rider;soldier;man;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-14;Noah;family;animal;goat;cow;elephant;unicorn;bird;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-7-189;Bacchus;satyr;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-641;Charles II;Fame;Bacon;William Brouncker;man;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-10-57;Geminiano Caldarostaro;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-3;animal;God the Father;peacock;turtle;fish;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-165;Virgin;Christ;cherubic;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1937-0802-1-49;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-114;Neptune;sea;god;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-5-259;Anthony Ashley Cooper, first Earl of Shaftesbury;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-120;man;Diana;woman;dog;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ee-2-2;figure;dog;horse;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-107;Holy Family;Virgin;Christ;St John the Baptist;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Qq-6J-29;figure;camel;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-3-257;satyr;Silenus;donkey;putto;Faun;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-146;woman;baby;cow;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-1-79;Venus;Cupid;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-7-149;goat;child;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-172;Scottich woman;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-66;acrobat;clown;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-4-175;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-4-104;St Christopher;Christ;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Qq-6H-6;figure;dog;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1902-1011-1877;Hans Sloane;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-151;Wife of the Mayor of London;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-8-50;Diana;companion;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-38;peasant;sheep;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-65;fisherman;sea monster;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-5-202;shepherd;pig;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-4-158;Aeneas;man;woman;baby;man;bull;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-7;Adam;Eve;God the Father;bear;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-1-21;Holy Family;Virgin;Christ;St Joseph;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-2-31;rider;shepherd;donkey;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_S-2-31;friend;Moll;prostitutes;cleric;woman;undertaker;son;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-4;Adam;God the Father;snake;animal;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-21;street trader;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-106;man;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-14;Death;horse;Death;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-48;Naphtali, Patriarch of Israel;stag;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-36;fiddler;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-43;cooper;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-6-126;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-63;Jupiter;eagle;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-15;Death;man;Death;woman;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-2;sow gelder;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-117;shepherd;lamb;wolf;Christ;sheep;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ee-8-22;people;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-8-10;Sir Cloudesley Shovel;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-155;English noble woman;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-56;swineherd;cattle herder;animal;woman;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-55;Bacchus;Four Seasons;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-2-15;Jonah;whale;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-5-490;satyr;boy;goat;sheep;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-4-141;St Ambrose;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-37;Apollo G;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-2-62;Silenus;satyr;panther;man;figure;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-8-101;Magi;crowd;Holy Family;angel;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-7-253;James I;lion;unicorn;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-6-14;soldier;St Mark;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-8-58;Bacchus;Ceres;satyr;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-137;servant;man;people;bird;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-2-141;Thomas Howard, Earl of Arundel;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-44;seller of socks;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-85-49;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-8-155;Evangelists;animal;Holy Spirit;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-5-24;woman;child;Cupid;Venus;wind;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Q-4-106;St George;horse;dragon;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-4-191;soldier;;;;;;;;;;;;;;;;;;;;
